gene,beta_sex_M_vs_F_mixed,pval_sex_M_vs_F_mixed,qval_sex_M_vs_F_mixed
ATAD3B,0.05477277956424278,0.3473925750830089,0.8588010248338431
ATAD3A,0.16393184892669252,0.19158042709660528,0.7599480537223481
SSU72,-0.011490551942701587,0.8143803270468177,0.9772333976642704
AL645728.1,-0.046529183666961065,0.5989396925008192,0.942149525184035
FNDC10,0.02342174010682265,0.8935284943143764,0.9856950456667515
AL691432.2,-0.033960284929046375,0.566107003040806,0.9346839053449435
MIB2,-0.08491430320881538,0.32607534304734287,0.8454467986545229
MMP23B,0.07756211113337988,0.6765275573549399,0.9550765036365472
CDK11B,-0.0851429124448861,0.47038155842786655,0.9106972588705612
SLC35E2B,-0.18224431754112497,0.05801510845542747,0.5926251134158067
CDK11A,-0.05768836418462474,0.7005636973830018,0.9607135007485433
SLC35E2A,-0.03947084519396714,0.808488224414434,0.976222934920792
NADK,-0.0869181358005539,0.10750328243916185,0.6765601250985769
GNB1,-0.0715794107416482,0.29460038737856986,0.8399293755683067
PRKCZ,-0.0486524890506827,0.5868657492437293,0.9382505931979582
FAAP20,0.09000731896054227,0.3823297418102741,0.8739195233542699
SKI,-0.11731780669903717,0.25017627576353707,0.8066222531972392
AL590822.3,-0.14902284816091504,0.08783471841122947,0.6447545746936341
MORN1,-0.024131093263402625,0.6871970123205016,0.95729310315719
RER1,0.05197690002511231,0.2414720433404446,0.798970623402696
PEX10,0.18687765118390323,0.02361407397875987,0.4613499011791864
PANK4,0.009708880277281897,0.9439881144364448,0.9926650798161725
HES5,0.526338258315109,0.0075272097932370914,0.30372750491918565
AL139246.5,0.29833266976733386,0.00644332827808308,0.28696713604884094
TNFRSF14,0.20097148113299895,0.0031932336474401594,0.22812582212009938
PRXL2B,0.41050885354107114,3.003516356990244e-07,0.0001461274506053027
PRDM16,0.23800071720233607,0.04524045946180936,0.5517454766305969
MEGF6,-0.047315700886474875,0.5829112694951799,0.9362087841447958
TPRG1L,0.04931613131677998,0.5691098823184748,0.9348537249560984
WRAP73,-0.03473313680306606,0.6614529334469703,0.9541081826765851
SMIM1,0.45778619734320236,0.07555146321798778,0.628919684897112
LRRC47,0.04497064398015985,0.5687231418493692,0.9348537249560984
CEP104,-0.005721940500363431,0.9435078663330319,0.9926650798161725
DFFB,0.09560239490338483,0.1149805278169968,0.6814900517948735
C1orf174,0.07792245197727495,0.4384007930467544,0.8996428071460594
NPHP4,-0.1232020268965079,0.14147446751599146,0.7143016004353121
KCNAB2,-0.1254627136684109,0.21309838203081177,0.7801297572015791
RPL22,0.013382723049971972,0.7581160780777041,0.9684191451637073
ICMT,0.07947191920921298,0.25411759769660325,0.8102255855250649
ACOT7,-0.1365109013082037,0.02688887237321689,0.47011126269422127
ESPN,0.30836635353794933,0.08058390278046312,0.6328020788815766
TNFRSF25,-0.09489862609942423,0.4547480083919867,0.9031102054905521
NOL9,-0.005678997220009064,0.9331646244788403,0.9907825715545922
ZBTB48,-0.0399128151687757,0.44291389497562195,0.8999585665692766
KLHL21,-0.04049545873200778,0.664113945068896,0.9541081826765851
PHF13,-0.02149874643402973,0.7696475847390207,0.9693942472103021
THAP3,0.06260867587676706,0.35362978437662196,0.8620035698188128
DNAJC11,0.11853182974468823,0.06942268736860195,0.6234856703376188
CAMTA1,-0.012714877629818684,0.6586930393387102,0.9533042229734956
VAMP3,-0.02656429074970362,0.6950723933850746,0.9591578695080245
PER3,0.5192848143721923,3.240890233879161e-05,0.009126208988380999
TNFRSF9,0.061763485944352325,0.5157709459125261,0.9230912867470367
PARK7,0.027437398137404753,0.6708912860817797,0.9541081826765851
ERRFI1,-0.15217340838215812,0.28182119886934376,0.8308415983186624
RERE,-0.014327065070531633,0.8968988569205719,0.9857793539305576
ENO1,-0.0998214608489718,0.1848098912563969,0.7572754566069084
SLC2A5,-0.0648674902400066,0.6375064956889802,0.9505665191223948
GPR157,-0.20482028727049018,0.15460427668992974,0.7266232472414529
H6PD,0.15813681202491,0.18487019269338278,0.7572754566069084
SPSB1,-0.3295562052661567,0.004610459385114091,0.2542476248416041
SLC25A33,0.017159116951482707,0.8195058391894293,0.9772333976642704
TMEM201,0.10386881454647033,0.15349800193904423,0.7263303738517163
PIK3CD,-0.13497506417555177,0.23288999165787727,0.7917541843287967
PIK3CD-AS2,0.1211158984536576,0.09189652103545218,0.6494186823772813
CLSTN1,-0.05510004513038897,0.6316840911429572,0.9499929855216132
CTNNBIP1,-0.05638142278952838,0.2296458168306037,0.7891969174613758
LZIC,-0.00382868284282779,0.9351660850376013,0.9910895393524707
NMNAT1,0.004854089683944728,0.9713720927898541,0.9965944756924003
UBE4B,0.039831115174585215,0.3794155903697064,0.8724332835604297
KIF1B,-0.16789142210597077,0.16225089917642577,0.7335032713834091
PGD,0.04105013781775659,0.1637523499752842,0.7349143275425183
CENPS,0.03560750727620417,0.46649995222986795,0.9079598334944563
CORT,0.07659502642882908,0.2504159434784007,0.8066222531972392
DFFA,0.015604468310058992,0.8177380208168422,0.9772333976642704
PEX14,0.06463570169854355,0.07186959213007202,0.6255673347219814
CASZ1,-0.19436860712286627,0.0314617037395149,0.49406174146894627
TARDBP,-0.011917115689225063,0.8651832115327118,0.9835873084270998
AL109811.2,-0.20828585132901917,0.13014766060779215,0.6982181954374257
SRM,0.09273599686856662,0.31291736683422267,0.8446790434531791
EXOSC10,0.05132837369604468,0.32206214947150635,0.8448944595154384
MTOR,0.05664734465358594,0.4397924970425763,0.8999585665692766
UBIAD1,0.0876057131237011,0.17676252781648982,0.748830975432475
FBXO44,-0.08451982061002665,0.23597709197622674,0.7924065799765799
FBXO6,-0.13202240347055458,0.17603582346523194,0.748830975432475
MAD2L2,-0.05881156807670965,0.2546311592516064,0.8112356855453442
AGTRAP,0.14854316149787852,0.33911410227405314,0.8526168585860741
MTHFR,0.12718080723066047,0.08117670599429701,0.6342229656638259
CLCN6,-0.05159202433503254,0.3529016845538645,0.8620035698188128
AL021155.5,-0.10737807063060449,0.470359804233337,0.9106972588705612
KIAA2013,-0.010929577996379777,0.8508998385176306,0.9821390540482492
PLOD1,0.05005904276561904,0.5069413854010838,0.9209414737534525
MFN2,0.13398538703592502,0.06248508698362186,0.6028211785610373
MIIP,0.015889340676379746,0.8529766364296444,0.9825746502240525
TNFRSF1B,-0.022611731621688766,0.8789767395323455,0.9855961852170221
VPS13D,0.04290501847179557,0.5399456373853704,0.9285567498408388
DHRS3,-0.2513322925182072,0.016497086030129577,0.4081152702856681
PRDM2,-0.037609096198227374,0.6417422933868423,0.9510740845429746
KAZN,0.1510769290001449,0.19053436811785363,0.7599480537223481
EFHD2,-0.09004129992123383,0.24326478396967932,0.8016955716729844
CASP9,0.023423624181199146,0.7338169638755467,0.9653806976951429
DNAJC16,-0.03872353591017294,0.7362734796878498,0.9653806976951429
AGMAT,0.08702816937019654,0.4219361024805197,0.893454924716009
DDI2,0.09360025275678746,0.41776892701561663,0.8911504502044056
PLEKHM2,0.0025428877719019492,0.976630445914266,0.9966563572430829
UQCRHL,-0.17159391380720337,0.16068319078924387,0.7327005792775285
AL450998.2,-0.02001635654865281,0.7730557072249291,0.9694326591929067
SPEN,-0.10752179798855564,0.21818552404991254,0.7828514141878005
ZBTB17,0.019466311058029623,0.787025519962287,0.9730050680850727
ARHGEF19,-0.14119619762512958,0.16063236061683062,0.7327005792775285
FBXO42,-0.08690800449494288,0.32169722084469343,0.8447828760086475
SZRD1,-0.014279812537528155,0.6668875050884975,0.9541081826765851
NECAP2,0.01968158598670282,0.7308598581997585,0.9653806976951429
LINC01772,-0.1250035412782166,0.15127502132227,0.7227887751625428
NBPF1,-0.13518877049548989,0.23463177597131357,0.7924065799765799
CROCC,-0.07988554742446018,0.20290623738818048,0.7725873103838391
BX284668.5,-0.05878772506985599,0.7926804255695629,0.9745027857391245
MFAP2,0.11284355246038268,0.3715607058152096,0.8708679100952423
ATP13A2,-0.09482494438359208,0.2784442107420919,0.8303817874941318
SDHB,0.0025377975952099664,0.9601795584297845,0.9960009762378085
PADI4,0.04866724991477839,0.5124412618761647,0.9221269916156937
RCC2,-0.13370255190843106,0.1477722648107597,0.7198255151896962
ALDH4A1,0.1941304822819174,0.07092674563760484,0.6255673347219814
IFFO2,-0.00035233139517408074,0.9976929805427517,0.9992568097179719
UBR4,0.020510868142159838,0.7617108652175438,0.9684191451637073
EMC1-AS1,0.055815307568185805,0.4912787407996496,0.9206094088557463
EMC1,0.06524230608239402,0.37249781952140204,0.8710105699024524
MRTO4,0.15977915879214652,0.08999476073524483,0.648202003642084
AKR7A2,0.05627653731510213,0.432884630274731,0.8981525196166876
SLC66A1,-0.0884816900431147,0.17077800367439389,0.7411723507252599
CAPZB,0.0018221172390753494,0.964013128914359,0.996384799374303
MICOS10,0.10544792722322387,0.15921183293306962,0.7324187165594327
NBL1,0.1739536910876341,0.23459495679469666,0.7924065799765799
TMCO4,-0.008535282934503187,0.9195970623839569,0.9884371083816221
OTUD3,-0.032127978761486625,0.6154328124248774,0.9456955471761506
UBXN10-AS1,0.37938535224947895,0.006461368080283687,0.28696713604884094
UBXN10,0.40813518915465774,0.02886189645122889,0.48467438436965565
MUL1,0.024126273915556495,0.7118476738577636,0.9627770294317787
CDA,0.3985912488170778,0.02088052112757996,0.44080505749307547
PINK1,-0.04818477377065656,0.3806789816213926,0.8732431442541821
DDOST,0.0007178898514459726,0.9881611085732589,0.9985159188138552
KIF17,-0.22201171181989776,0.10849954849449486,0.6785844049840092
HP1BP3,-0.05199276622147079,0.21214129700546136,0.7799139071853558
EIF4G3,-0.06837529929071283,0.3212830368613432,0.8447828760086475
ECE1,-0.0080607610962936,0.9315944512492501,0.9905189602428826
NBPF3,0.13802986308030635,0.6425287364361193,0.9510740845429746
USP48,-0.00834235126035182,0.8827194657886309,0.9856950456667515
LDLRAD2,-0.00860233098659062,0.9513309262367511,0.9941325704959467
HSPG2,-0.025523510964716032,0.8548407260820925,0.9826857916725332
LINC00339,-0.08003714386835016,0.616731334159656,0.9456955471761506
CDC42,-0.03714744391691656,0.44868703339861504,0.9013745310474321
CDC42-AS1,-0.0032846764785723088,0.965643020957599,0.996384799374303
CDC42-IT1,0.01615428277957241,0.8339958869558707,0.9792637486116758
ZBTB40,0.049129573399964946,0.44290378937646124,0.8999585665692766
KDM1A,0.12208369755865776,0.11420330152055508,0.6814900517948735
LUZP1,-0.08796484559735031,0.29374250383114653,0.8399293755683067
LINC01355,-0.1403658807113561,0.2933583346997113,0.8399293755683067
HNRNPR,0.049942629764185814,0.4536418734601859,0.9029854407047014
ZNF436,0.04135126301437524,0.6683045002193709,0.9541081826765851
ZNF436-AS1,-0.005912626119051656,0.9320044880586458,0.9906443370460557
E2F2,-0.18699629385805258,0.07973697291158748,0.6328020788815766
ID3,-0.23440094378864856,0.038062567276132046,0.5269435961292968
RPL11,0.02016650253468526,0.5076876634673687,0.9209414737534525
ELOA-AS1,0.2402457050966934,0.001406615269214034,0.14893242470438192
ELOA,0.019627084713178082,0.7206025343042872,0.9640080946246088
PITHD1,0.10802636533364411,0.12069176780273175,0.6900023960557903
LYPLA2,-0.047855912817155996,0.2734497414811021,0.8274767255352057
GALE,0.05041172593183413,0.5277561135132406,0.9255750090698822
HMGCL,0.12456803599390122,0.11825894904770222,0.6849703241340652
FUCA1,0.25989928007895874,0.006608477926389558,0.2915440178525527
PNRC2,0.04887787183484674,0.34433178095563854,0.8571057214496663
SRSF10,-0.005877692690492661,0.9148742830304593,0.9873092902730045
STPG1,0.11489764674408884,0.13136406043220547,0.7018988049334838
NIPAL3,0.03335051456348459,0.7052534474728129,0.9615127142380651
RCAN3,0.07120329635211134,0.4443915392205795,0.8999585665692766
NCMAP-DT,0.037751753909338735,0.7163356513634136,0.9636708345034791
SRRM1,0.007219650022373967,0.9043529175078525,0.9866896356362446
CLIC4,-0.1433382870004154,0.14273219825559708,0.7152823339314
RUNX3,-0.36345355772742555,0.004031374231476852,0.24601627179730703
SYF2,-0.0009303438913560754,0.9867471543742053,0.9985159188138552
AL031432.4,-0.07275119959071337,0.4800247084601885,0.9158028928705559
