gene,beta_sex_M_vs_F,pval_sex_M_vs_F,qval_sex_M_vs_F
ICMT,0.07947191920921572,0.2853372966319721,0.7136667532541161
ACOT7,-0.13651090130820479,0.035683157904789146,0.38432475356360074
ESPN,0.30836635353794944,0.057835145337643834,0.44325766281937107
TNFRSF25,-0.09489862609942423,0.3622982065139977,0.7715815062621518
NOL9,-0.005678997220008655,0.9223051497336693,0.9811764425556757
ZBTB48,-0.039912815168773264,0.44038479562040356,0.8201121064436907
KLHL21,-0.04049545873201162,0.6164619460400909,0.8928531588377524
PHF13,-0.021498746434027022,0.7278287786687478,0.9300580917609139
THAP3,0.06260867587676221,0.3526555956441463,0.7652573735260252
DNAJC11,0.11853182974468554,0.04642504796958916,0.41341807988483176
CAMTA1,-0.012714877629820685,0.6465479326308914,0.9034243293623028
VAMP3,-0.02656429074969734,0.6653547139495,0.9117912444113238
PER3,0.5192848143721913,3.4315430577787806e-05,0.010814262836371415
TNFRSF9,0.06176348594435315,0.5443974864616231,0.8643713055341659
PARK7,0.027437398137402633,0.6054392350942979,0.8893123644110672
ERRFI1,-0.15217340838215862,0.2708203731337843,0.6993887856992432
RERE,-0.014327065070528961,0.8806620298891581,0.9710465367888118
ENO1,-0.09982146084897384,0.10517480274544352,0.5282019095777611
SLC2A5,-0.06486749024000601,0.5551729495798119,0.8700465852131841
GPR157,-0.2048202872704871,0.11283121607117286,0.5389512724352378
H6PD,0.15813681202491334,0.11489776591242931,0.5398604293989756
SPSB1,-0.3295562052661567,0.0023963525061110546,0.1675333792558111
SLC25A33,0.017159116951485177,0.8181926256156861,0.956764660491754
TMEM201,0.10386881454647362,0.12704931933012498,0.5595568585411311
PIK3CD,-0.13497506417555682,0.14238642215128636,0.5792283182435505
PIK3CD-AS2,0.12111589845365886,0.06951126161222003,0.4672300889666215
CLSTN1,-0.0551000451303931,0.5469199398828394,0.8652620969321286
CTNNBIP1,-0.05638142278953001,0.17591175520376573,0.6203980190351823
LZIC,-0.0038286828428227525,0.9311144912184186,0.9838134753545932
NMNAT1,0.004854089683945052,0.9650629301464018,0.9919609916308393
UBE4B,0.03983111517458664,0.3522832220103427,0.7650239091925998
KIF1B,-0.16789142210597005,0.08711458543262478,0.4970037296492334
PGD,0.04105013781775855,0.19854794065657827,0.6420712821736739
CENPS,0.03560750727620926,0.4648073117458802,0.8305314806124378
CORT,0.07659502642882743,0.2783041669334039,0.707846647488573
DFFA,0.015604468310061027,0.8032538519198927,0.9513124538306819
PEX14,0.06463570169854248,0.09940370394100445,0.5197222381797101
CASZ1,-0.19436860712286796,0.016001439119084436,0.30016993309548085
TARDBP,-0.011917115689224203,0.8331333682185492,0.9603719128366971
AL109811.2,-0.20828585132901933,0.0693531644986634,0.4671487324911613
SRM,0.09273599686855907,0.22881066798348673,0.6708390799735099
EXOSC10,0.051328373696047355,0.2833314826654307,0.7110567470021246
MTOR,0.05664734465358133,0.3506902727461645,0.7635616042773211
UBIAD1,0.08760571312370127,0.132867613092129,0.5688108785683188
FBXO44,-0.08451982061002622,0.21767863721915778,0.6637167570220623
FBXO6,-0.13202240347055477,0.11542649455897162,0.5408195479699704
MAD2L2,-0.058811568076700446,0.19488728127187735,0.6376115056831226
AGTRAP,0.14854316149788221,0.22068252482772838,0.6659721611080285
MTHFR,0.12718080723065364,0.09149996800102726,0.5048939870577843
CLCN6,-0.051592024335033744,0.34175338552238954,0.757189121321451
AL021155.5,-0.10737807063060398,0.41635222798796456,0.8072710736593798
KIAA2013,-0.010929577996379261,0.8397295741173639,0.9619312902305049
PLOD1,0.0500590427656193,0.483075440086311,0.8387756165528548
MFN2,0.13398538703592483,0.04983848430970766,0.42269580454895406
MIIP,0.015889340676378056,0.8226112046538105,0.9581221377633666
TNFRSF1B,-0.022611731621690147,0.8731789325761319,0.9699560776601445
VPS13D,0.04290501847179665,0.4944922542668879,0.843029905125526
DHRS3,-0.25133229251820544,0.00626457289365181,0.22210357881220624
PRDM2,-0.03760909619822444,0.5566469081141496,0.8708958009218539
KAZN,0.15107692900014633,0.1860799400574017,0.6289739060690718
EFHD2,-0.0900412999212249,0.17041115786430108,0.6135914269564442
CASP9,0.023423624181196853,0.6916421740858298,0.9201222550454445
DNAJC16,-0.038723535910175994,0.6944973891067574,0.9201222550454445
AGMAT,0.08702816937019839,0.36271528943570197,0.7719026979628499
DDI2,0.09360025275678835,0.34638312617579925,0.7604456888477158
PLEKHM2,0.002542887771908151,0.9714241523624247,0.9932614971548129
UQCRHL,-0.17159391380720224,0.19535946427224282,0.6376115056831226
AL450998.2,-0.020016356548654583,0.7607778843862656,0.939515991053704
SPEN,-0.10752179798855202,0.12996302153443892,0.5627168157161854
ZBTB17,0.01946631105802941,0.7777780405218411,0.9443949937282391
ARHGEF19,-0.14119619762512936,0.09943830053397636,0.5197222381797101
FBXO42,-0.08690800449494891,0.22158441622614714,0.6663869203948448
SZRD1,-0.01427981253752832,0.6693592185507528,0.9142521738947161
NECAP2,0.01968158598670583,0.6884832806803383,0.9194104041116145
LINC01772,-0.1250035412782168,0.1343854052655388,0.5696904824899959
NBPF1,-0.13518877049548778,0.15766269159641652,0.5991453878754434
CROCC,-0.07988554742445982,0.2116061051431433,0.655086977397841
BX284668.5,-0.05878772506985805,0.74458182486861,0.9351252522972694
MFAP2,0.1128435524603817,0.335822535362057,0.7544728143533233
ATP13A2,-0.09482494438359429,0.2128585972167912,0.6565827063065599
SDHB,0.0025377975952161373,0.9627477410194594,0.9916847721674359
PADI4,0.04866724991477889,0.5412233812379046,0.863263732480195
RCC2,-0.13370255190842165,0.08288239251998238,0.49033259974212473
ALDH4A1,0.19413048228191504,0.053923688246969526,0.43440896995550127
IFFO2,-0.00035233139517207475,0.9973989456847098,0.9989674899670512
UBR4,0.02051086814216014,0.7383462163841343,0.9332450584266773
EMC1-AS1,0.055815307568185805,0.4279719987582632,0.8132283493035725
EMC1,0.06524230608239177,0.30339529405269183,0.730400165893312
MRTO4,0.15977915879215818,0.046741966566955416,0.4135144050643599
AKR7A2,0.0562765373151088,0.3283124942456621,0.7477200597891567
SLC66A1,-0.08848169004311522,0.18791497700351067,0.6301191721660898
CAPZB,0.0018221172390725437,0.9601972504807965,0.9915096588675162
MICOS10,0.10544792722322452,0.11478084828584094,0.5398604293989756
NBL1,0.1739536910876362,0.15128005455358448,0.5913593626908578
TMCO4,-0.008535282934501977,0.9014504145311053,0.9750245858457162
OTUD3,-0.032127978761485244,0.5650496518492829,0.8748682939615224
UBXN10-AS1,0.37938535224947945,0.0029196481073963903,0.17407415472747126
UBXN10,0.4081351891546574,0.016564596537452257,0.3026082088167543
MUL1,0.024126273915561117,0.68250913124519,0.9181985601484918
CDA,0.39859124881707864,0.013912481186247792,0.28549705578476864
PINK1,-0.04818477377065283,0.35678614831374,0.7674272827128483
DDOST,0.0007178898514458017,0.9858395217032148,0.9972130975102086
KIF17,-0.2220117118198983,0.06461492833481422,0.45759400291043395
HP1BP3,-0.05199276622148152,0.16039596815114657,0.6014792174554404
EIF4G3,-0.06837529929071492,0.23855605617025374,0.6805638294712509
ECE1,-0.008060761096293285,0.9359549244765377,0.9844959384011427
NBPF3,0.1380298630803074,0.5486873779584523,0.8661211848131276
USP48,-0.008342351260347783,0.8608571670066192,0.966848151251558
LDLRAD2,-0.008602330986590693,0.9432160126615172,0.9865318927059891
HSPG2,-0.025523510964713888,0.8282721661775575,0.9593953261158792
LINC00339,-0.08003714386835133,0.5281879194724022,0.8603334702784826
CDC42,-0.037147443916931616,0.3438711068636421,0.7594657050637689
CDC42-AS1,-0.003284676478573563,0.9597981572861886,0.9913289075920495
CDC42-IT1,0.016154282779571053,0.8446129825184538,0.962725096805336
ZBTB40,0.049129573399966,0.3799117668944956,0.7827696367707883
KDM1A,0.12208369755865145,0.06522517907607783,0.45796227298705694
LUZP1,-0.0879648455973436,0.20964825117878444,0.6534914407019661
LINC01355,-0.14036588071136036,0.23667537730390686,0.6789217700979984
HNRNPR,0.04994262976418268,0.379391836200196,0.782185411829563
ZNF436,0.04135126301437374,0.5921153632871312,0.885247897114189
ZNF436-AS1,-0.005912626119050447,0.9222402904692057,0.9811764425556757
E2F2,-0.18699629385805475,0.0507878400060868,0.4259999051461121
ID3,-0.23440094378864407,0.02177864697522958,0.3310103329538953
RPL11,0.020166502534672105,0.4893006935775247,0.8411301201592576
ELOA-AS1,0.24024570509669482,0.0023201193015150792,0.1675333792558111
ELOA,0.01962708471318768,0.7146386361933701,0.9246680601826068
PITHD1,0.1080263653336361,0.06892907652631947,0.46662084774531554
LYPLA2,-0.04785591281716027,0.22780198103149027,0.669727493058001
GALE,0.05041172593183729,0.4591749511444331,0.8274526417083344
HMGCL,0.12456803599390537,0.07728694526908919,0.48283817600317214
FUCA1,0.25989928007895896,0.008006962599440318,0.24320094931179267
PNRC2,0.048877871834837106,0.2823440673131922,0.7103413942135358
SRSF10,-0.005877692690482801,0.9014144717731116,0.9750245858457162
STPG1,0.1148976467440922,0.10000750503677885,0.520569328019224
NIPAL3,0.033350514563481135,0.6716947405920224,0.9146216256470492
RCAN3,0.07120329635211199,0.35081492124417635,0.7635892612379409
NCMAP-DT,0.0377517539093391,0.6970112272795302,0.9210405751645212
